19696,2277,542342874
97050,99,19663188
50397,99,20449898
25508,99,59630242
37601,99,61193430
34949,99,65324396
10786,99,14343516
73522,99,23746957
34074,99,20008362
104846,99,13323617
64597,99,13446715
20412,99,17940725
28873,99,16983264
43231,99,14456440
30829,99,13533832
12695,99,20569070
43702,99,13361787
8393,99,16039960
21854,99,19792493
25229,99,23451113
90160,99,16259111
11903,99,16937630
8109,99,28666401
33375,99,13220727
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
8379,2308
12518,350
4542,800
8821,811
207350,114
147458,29
8100,204
115195,731
-1,-1
-1,-1
11680,791
-1,-1
13136,1204
38877,1504
-1,-1
-1,-1
-1,-1
33014,869
263400,5
57395,250
141110,28
69893,941
210160,32
-1,-1
102641,44
177175,26
160418,66
32574,276
80181,80
43056,621
30467,929
35156,725
80428,25
30813,423
149601,256
110147,307
31014,510
124824,74
108556,134
355815,69
123109,2031
135651,53
127385,89
-1,-1
31266,7
82449,155
66873,26
-1,-1
1685,195
3017,1091
2868,2500
173629,17
15536,511
50528,53
-1,-1
103250,20
290969,71
52877,56
159421,63
-1,-1
4450,1270
22563,169
51789,69
-1,-1
12419,2653
52127,98
106297,15
-1,-1
6853,46
2797,2739
59394,171
12641,532
87756,874
1193286,36
220213,22
47865,2000
