29807,2349,575478941
39184,99,29573509
41543,99,23218174
38678,99,60201526
28207,99,81930430
23643,99,91096158
17952,99,14102356
43145,99,34701084
211022,99,13265081
18229,99,26083254
77069,99,13525619
73325,99,13599035
24962,99,19437212
178084,99,13103104
149943,97,10794282
160134,99,13039384
164200,96,10191782
129522,96,9776068
48230,99,16124211
60737,99,19704861
80282,99,18438006
125941,95,9166255
27646,99,17884431
28043,99,13386265
38262,84,3136854
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
106,20434
311,1544
558,3553
98,12343
1197,1555
526,718
779,721
212986,611
-1,2500
47076,2432
250471,179
104857,11835
1421,1279
74422,530
58481,1264
77288,54
115891,280
75870,101
5513,1761
31288,52
3456,4950
41673,348
123887,659
62687,376
15149,239
71730,82
49655,126
127762,135
73406,119
5258,567
72103,446
156887,313
71231,451
119707,25
-1,0
-1,1
233512,142
47139,1000
64718,349
23769,194
18630,630
31949,952
109660,2370
107174,124
98811,160
231507,49
496,65
30714,932
73924,26
16928,194
47648,31
33989,396
1217,5788
18477,348
45493,329
-1,0
103710,43
-1,0
131904,20
534280,47
69162,52
128524,235
109248,51
-1,1
41885,360
-1,1
56272,103
-1,0
66082,1082
5474,278
16103,390
-1,0
-1,4
85414,153
890,4621
3794,1466
195514,473
468665,274
48023,216
114509,122
124178,1028
