131432,2130,213195410
333685,98,13000107
483595,90,5582689
266183,99,14405078
207016,99,23905948
134826,99,26728671
242129,87,4127466
264982,99,13586164
128137,99,13425438
194915,94,8338116
261667,94,8050647
216975,91,6375215
354907,92,7152379
207242,93,7288092
228822,86,3864952
138714,93,7681627
141920,91,6367708
182642,85,3503144
169562,92,6868296
249973,94,8337800
124339,99,13977844
188924,84,3198488
189121,87,4036982
180918,85,3392559
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
52458,713
18824,170
22580,222
113397,122
170035,121
55269,59
91518,19
9957,3350
-1,-1
51929,1387
46238,293
145379,78
-1,-1
-1,-1
105765,438
92458,12
166969,16
50880,93
171716,197
72594,243
-1,-1
38693,125
60866,74
184887,28
130392,31
28322,153
94570,273
99444,367
162288,130
115874,25
23000,272
55456,620
64695,491
177714,53
145144,58
82515,158
140019,232
102544,2073
153311,21
70931,146
63503,3
41297,372
60959,25
-1,-1
215900,6
20240,270
27497,312
92862,36
235459,20
50220,45
15108,492
51810,51
38319,424
26894,27
31212,11
52993,26
-1,-1
97107,532
9348,202
83214,9
-1,-1
161991,6
38730,80
180759,9
26276,191
220607,281
285538,358
10060,642
159444,573
