145444,2161,316068399
159822,99,16505931
104836,99,16788979
72738,99,34979296
74017,99,47122305
56207,99,54341099
216900,92,6768452
149623,99,18660249
428517,97,10895310
231001,96,10634508
326325,93,7406722
255811,92,6557925
398192,95,8930211
224709,95,9592546
260993,87,4301229
181498,95,9088501
180386,92,6957349
209446,87,4063682
223979,92,6721164
105538,99,15078739
478895,89,4996459
129262,92,6571559
182916,91,6162381
384294,83,2943803
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
233820,267
372916,12
499550,11
152445,107
261360,94
211746,20
105350,23
389807,502
-1,-1
176659,308
181521,185
13513,42861
37503,579
41942,668
121535,524
19314,106
40908,581
129063,12
71831,616
267903,5
239263,12
196213,13
234222,152
161604,80
-1,-1
149108,26
17257,291
44289,449
122753,50
252291,28
158284,175
120807,360
148674,189
15576,56
56838,208
107332,409
73761,555
98273,193
275821,40
197172,50
242539,138
202908,1385
91139,142
86901,158
22735,252
181391,1
113219,80
82255,17
14058,188
305020,5
49552,235
43875,314
96762,47
59621,179
149228,34
7901,25
132101,10
364084,59
249573,9
99102,266
5389,350
935,2707
17580,317
35467,88
87718,9
-1,-1
78748,853
25976,150
79627,53
-1,-1
223340,5
29470,801
212843,10
182059,12
335477,174
333041,387
103695,118
172723,641
