49903,2262,631374569
2223,99,71193288
16622,99,26665637
16493,99,61871517
8396,99,96122575
10315,99,96227391
53238,99,13183008
20242,99,33748088
24714,99,21624984
174745,97,11298489
224736,98,12486393
107513,99,13043057
52866,99,14408755
40749,99,14299994
99300,98,11844839
117881,96,9983375
2759,99,21480142
47184,99,13148426
161242,93,7774939
28076,99,20314303
47607,99,19232672
77797,97,11546909
19585,99,16505867
14087,99,13369921
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
177160,3
17561,1387
476278,6
15919,316
37422,340
12392,464
7856,196
31902,65
-1,-1
-1,-1
134387,366
130812,171
39735,600
32324,1534
55115,44
63648,604
67686,17
15535,652
63250,72
74414,783
3397,1796
13462,150
48390,100
62254,74
70409,206
2647,1927
154978,40
59601,438
97964,377
61854,427
148688,25
55692,60
47398,715
51643,650
89310,164
182451,49
161628,50
231171,128
29435,3815
17375,670
96415,104
14822,10
16930,1148
49056,43
4578,485
83620,15
35112,182
123373,58
128284,25
138540,10
116410,35
41954,80
304368,52
154201,15
21609,632
16554,146
-1,-1
4238,1089
8375,86
147702,270
49636,89
18817,214
18087,2
115462,9
14617,825
26138,386
53431,84
137765,533
138402,572
43848,218
20213,3326
