215328,2089,193711076
151054,99,16587349
195062,99,14034133
297884,99,14848010
306531,99,21427818
423538,99,14213412
441405,81,2235477
602834,95,8992789
387532,99,13034547
202664,98,12809085
640437,81,2375730
243544,92,6572720
403881,93,7673471
191365,99,13034670
391096,83,2879062
481296,82,2556261
333271,85,3494286
340613,81,2344356
155567,99,13034507
458478,89,5106398
310428,96,9994833
378816,77,1482421
464397,80,1987532
330372,84,2992209
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
656447,52
1200979,2
1255730,2
560865,15
499749,31
545487,2
-1,-1
-1,-1
-1,-1
-1,-1
133231,207
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
389684,133
-1,-1
220460,14
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
293386,25
366184,15
155133,278
365490,15
-1,-1
-1,-1
138256,289
504231,5
-1,-1
440810,18
250870,13
-1,-1
416873,260
-1,-1
230846,21
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
428143,9
-1,-1
-1,-1
575857,20
260124,6
106162,215
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
456948,59
344420,344
-1,-1
274888,223
