265763,2036,140031312
877692,82,2567447
745178,84,3091391
466879,99,13152264
737241,94,8603693
868796,90,5393635
213871,91,5911718
204315,99,15520851
271154,99,13062408
238645,93,7506089
624338,81,2313055
205808,93,7399415
39294,99,15385531
376432,85,3438454
313049,85,3367963
428507,83,2674680
243895,90,5346419
132809,90,5707094
202160,92,6569305
918664,74,1137733
482549,87,4023004
258003,81,2241835
404393,80,2116937
204606,85,3500391
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
814211,28
425701,9
634719,7
773715,7
831339,5
-1,-1
-1,-1
189189,580
-1,-1
-1,-1
85892,243
-1,-1
-1,-1
-1,-1
78004,34
492892,84
131320,10
109648,78
-1,-1
-1,-1
276903,8
-1,-1
-1,-1
-1,-1
-1,-1
215267,6
234255,27
-1,-1
454683,30
338735,19
231047,6
-1,-1
-1,-1
139517,202
-1,-1
-1,-1
-1,-1
384385,56
-1,-1
-1,-1
-1,-1
82246,33
-1,-1
102901,75
-1,-1
-1,-1
72691,18
-1,-1
-1,-1
-1,-1
190566,22
-1,-1
-1,-1
-1,-1
60444,241
-1,-1
67153,336
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
223522,5
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
399252,83
24279,711
164054,41
-1,-1
