462892,1968,107908797
923292,85,3448585
767697,87,4270448
502348,99,13460238
786308,96,10345076
907984,92,6672384
1038467,73,1020691
1043759,89,4923363
776636,85,3314105
700992,81,2336077
926501,77,1504299
742906,80,2045204
214581,99,13104986
652208,80,2099855
695544,76,1392358
745484,79,1863116
278435,90,5456092
470776,80,2056412
274727,91,6226335
575698,88,4428329
373396,96,9936918
494691,75,1249853
364660,84,3122100
262843,86,3631973
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
315241,219
90456,80
274803,28
410841,32
349952,73
453577,6
-1,-1
279435,555
-1,-1
88554,1069
342126,125
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
347200,184
-1,-1
256736,14
169209,40
-1,-1
277893,16
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
543545,6
-1,-1
412752,84
-1,-1
311749,13
-1,-1
-1,-1
-1,-1
-1,-1
396627,6
160142,72
-1,-1
449965,50
540786,84
-1,-1
-1,-1
129344,122
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
56672,256
-1,-1
-1,-1
-1,-1
-1,-1
340706,83
110211,36
256187,20
209045,15
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
114573,56
111904,38
-1,-1
185119,7
-1,-1
-1,-1
23274,375
-1,-1
195783,564
-1,-1
-1,-1
462408,31
