277559,2036,189980412
648598,90,5366691
698487,86,3607621
745923,94,8528644
631680,97,11134806
561632,97,11480544
356380,84,3117354
766036,92,6772157
182070,99,13234368
69082,99,13857670
403151,90,5430538
624476,80,2151321
476498,90,5491844
316345,89,4922859
357465,84,3067208
427552,83,2870427
271777,88,4450716
388579,80,2033418
330415,85,3419981
513195,87,4173793
4341,99,67080931
391078,75,1304670
244859,86,3859615
503186,82,2623236
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
37073,1017
18227,244
17594,345
64841,234
182529,128
102016,42
94886,24
-1,-1
-1,-1
-1,-1
307530,81
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
68473,615
259916,5
-1,-1
-1,-1
-1,-1
313739,5
-1,-1
-1,-1
270810,10
292000,6
-1,-1
35629,150
179628,134
80541,478
178968,133
88463,25
52520,175
-1,-1
99606,350
31727,500
9467,264
78977,200
248421,127
-1,-1
107490,94
-1,-1
-1,-1
159893,1
-1,-1
-1,-1
-1,-1
296923,5
126514,45
98463,98
-1,-1
30862,275
-1,-1
-1,-1
-1,-1
149591,130
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
55324,112
61413,1124
573893,170
221749,20
191786,500
