596045,1961,127717808
1010619,85,3536659
1039805,83,2688070
642937,99,13202828
609332,99,15779342
406241,99,17584389
533949,82,2572663
718424,96,9701698
186837,99,13522885
83171,99,14534947
439844,91,6272717
1447551,70,740670
749465,87,4079752
556602,85,3269412
683187,78,1746807
688234,82,2479113
496518,83,2810472
566538,79,1964763
1017515,73,1003104
775953,84,2972951
699445,86,3723896
730179,69,689491
897013,73,1035914
809065,79,1805265
-1,1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
429786,165
136604,64
251720,36
400125,38
720102,19
479944,6
398244,2
-1,0
-1,2500
167374,467
1056848,11
-1,0
-1,287
-1,0
-1,0
-1,0
-1,0
-1,0
572972,100
-1,0
-1,0
211898,37
-1,0
-1,0
223169,48
-1,2
16041,343
160941,41
177922,86
-1,0
484783,17
267955,91
329330,151
313690,59
419647,7
-1,0
-1,1
222241,176
18505,2231
248610,80
563211,19
-1,2
456790,54
-1,0
-1,0
233295,49
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
405578,5
172279,68
172601,98
-1,1
125645,128
-1,0
446356,13
-1,0
-1,0
501666,62
10850,150
147894,242
-1,0
-1,1
-1,0
101437,7
108414,12
-1,0
-1,0
51381,114
70230,129
-1,0
-1,2
-1,1
-1,0
-1,0
574115,58
1355240,47
-1,0
155272,92
287051,353
