975296,1641,28107838
1375929,75,1218906
1383524,72,899666
1261865,83,2872770
1291759,83,2891596
1440074,79,1851874
1009758,70,791577
1162149,83,2859910
792533,81,2331430
867515,76,1358584
931913,74,1146074
1163344,70,760055
1581689,65,459642
722281,76,1346164
1113116,70,739658
1431346,66,509648
979451,66,509615
1168593,70,738460
666982,74,1172054
833936,77,1547008
757290,77,1599929
1400076,42,46165
1175402,62,349435
1356102,50,107618
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
789165,33
-1,-1
-1,-1
1408533,1
488836,32
-1,-1
-1,-1
-1,-1
-1,-1
137721,504
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
282853,202
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
337640,21
-1,-1
104898,391
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
347021,27
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
738813,6
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
1294088,24
-1,-1
-1,-1
