588371,1950,115667737
584850,95,9569880
553551,94,8045338
641990,99,13148133
558250,99,16585139
671484,98,12895757
605701,80,2106646
728741,95,9265257
-1,68,610360
257315,99,13035340
1325485,70,789477
1051940,75,1254353
1392339,75,1220741
804248,78,1682322
887218,74,1141857
392210,89,4989615
914055,71,886601
572471,79,1824274
500961,82,2659090
519269,90,5784495
1141976,72,975669
585818,73,993279
385619,84,3197753
451693,84,2995637
617616,27,10724
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
475861,136
-1,0
1280168,2
404501,36
336507,83
320567,14
516892,1
259889,578
-1,2500
-1,0
465350,89
-1,0
-1,201
-1,0
-1,0
-1,0
-1,0
-1,0
889102,32
-1,0
-1,0
305097,8
71973,225
-1,0
-1,0
-1,0
-1,0
-1,0
132388,138
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
44890,14
-1,1
220563,172
-1,0
-1,0
-1,0
-1,0
-1,1
375598,667
-1,0
-1,0
225522,76
250547,1
-1,0
-1,0
-1,0
-1,0
190068,50
-1,0
-1,0
-1,0
-1,0
405362,15
-1,0
-1,0
1034498,9
91306,45
150093,218
-1,0
-1,1
-1,0
-1,1
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,1
115890,85
-1,0
-1,0
134678,721
1427111,37
105473,83
231606,38
497272,29
