160708,2084,162963232
563880,89,5190037
385823,92,6963691
496625,98,12425961
386843,99,15086813
540039,95,9140887
192564,90,5373325
382552,97,10910543
358477,95,9204014
325753,86,3758573
320264,90,5646689
249050,90,5731883
399164,90,5408259
318841,85,3291671
231716,86,3624726
364988,81,2271046
254536,85,3464921
195301,84,3195149
190710,91,5935844
274039,93,7230644
45813,99,18511677
156692,86,3613347
29536,99,14001228
246872,84,2982304
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
80342,508
41019,74
104191,48
107938,121
83882,197
161572,20
38793,48
349956,500
-1,-1
-1,-1
42372,270
-1,-1
-1,-1
60818,7
178594,272
-1,-1
-1,-1
61894,31
-1,-1
169028,36
-1,-1
75255,51
101716,42
-1,-1
-1,-1
215667,25
112014,212
164252,214
110570,217
63217,25
-1,-1
-1,-1
34523,863
-1,-1
25738,142
89205,129
58139,489
271387,625
-1,-1
-1,-1
44238,4
96187,28
-1,-1
-1,-1
-1,-1
36904,120
-1,-1
-1,-1
94322,37
17631,157
140409,102
173189,6
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
22532,130
68347,8
-1,-1
74772,12
-1,-1
129786,22
-1,-1
396739,52
446836,183
-1,-1
207919,310
